zipcode,business_id,Mexican,American (Traditional),Pizza,American (New),Burgers,Italian,Chinese,Salad,Sports Bars,Seafood,Japanese,Barbeque,Mediterranean,Sushi Bars,Asian Fusion,Steakhouses,Greek,Tex-Mex,Thai,Vietnamese,Indian,Middle Eastern,Southern,Latin American,Hawaiian,Korean,French,Caribbean,Pakistani,Ramen,New Mexican Cuisine,Modern European,Spanish,African,Cantonese,Persian/Iranian,Filipino,Cuban,Mongolian,Lebanese,Polish,Taiwanese,German,Turkish,Ethiopian,Brazilian,Afghan,zipcode,total_pop,occupied_housing_units,white_pop,afam_pop,amindian_pop,asian_pop,hawaiian_pop,other_race,male,female,median_income,median_age,under_18,above_18,walkscore,ffall,stars,review_count,ffall_category,CuisineCombined
85014,fT6Uwl6abRQfiNgxre_qbg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,4159,4,1002,5,76
85048,2GtIC6u4hVneccWfTlOxHQ,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449,12613,27017,1548,356,2333,68,900,16411,17038,98382,39.1,8940,24475,43.12195122,1186,3,177,5,57
85048,A3QOTEpt6hRd4Ta5qFpwqg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449,12613,27017,1548,356,2333,68,900,16411,17038,98382,39.1,8940,24475,43.12195122,7,1.5,17,0,9
85032,RL5Gy9NOewYetWERtD8T1Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,65,4,49,1,22
85027,OfLdWSqZ4HM_-B5khUtS8w,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140,15117,29276,1124,549,2271,90,2639,18850,18290,50427,32.8,8594,28479,26,682,4.5,174,4,30
85051,cz0p92H17pHM7Dp1xcOU2A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,5,2,14,0,1
85032,hJJm0DFmG57zwSeNkeIuRQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,1,1.5,6,0,1
85032,sI0xOhJuayslDevcFqBKPA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,7,4,3,0,1
85035,fJaMLu7ApaguE8tLmGR-jw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85035,47486,12592,20665,2739,1087,429,67,20614,23606,23880,34636,24.5,17749,29729,41,23,3,8,0,2
85034,4rwjCzSygI6batiXRGctrg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,57,2.5,18,1,5
85022,8jHr3atzErzItizENMkpzQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,6,2,17,0,5
85016,6Iu4YDjAPrDRRrPCt_E2zA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,1564,4,544,5,16
85014,_6mvQX9x66oz046eS5ii8w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,537,4,203,4,1
85048,veUZ0PzegME87yvicpAWuw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449,12613,27017,1548,356,2333,68,900,16411,17038,98382,39.1,8940,24475,43.12195122,110,2.5,23,2,5
85017,30PzafMyWvh5fYZ8yV_qBg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85017,38872,11339,19429,2603,1156,1982,76,12009,19945,18927,27864,26.9,13678,24583,52,74,3,49,1,3
85017,X54yOvzhEKyAurDOeQ-BkA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85017,38872,11339,19429,2603,1156,1982,76,12009,19945,18927,27864,26.9,13678,24583,52,3,3,6,0,1
85040,NASjUYKkz6l7hQLxMf2lqg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352,8666,10315,6054,732,439,153,10354,14881,14471,32133,27.5,10096,19186,44,1166,4.5,595,5,19
85014,1r9xmPVZqsiTNQr_FAcs8w,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,199,4.5,98,2,2
85014,VRTQMh7wVgmzg96YttL3mQ,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,394,3,242,3,16
85034,JdSF_NucmJZcl1eNlNXZ0Q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,38,4,16,1,18
85016,p3JG2He3UptGY0eqc2YX8g,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,324,4.5,103,3,15
85016,XC06xxb7FFYsXcI2E38IIw,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,2571,4,670,5,34
85054,sPzLsm3l1eUPMzz3ZJJu_w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384,2967,4636,173,34,293,5,104,2663,2721,76413,35.2,738,4633,14,169,3.5,82,2,17
85004,ZAfrdSLNrJOe2fMPJuHJPw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,49,3.5,9,1,2
85051,y4jOgvovJ8JX3yRSzu7yUg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,16,2,10,0,3
85034,eVNc3F0Xlc7vkYC3C5jjdg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,15,4,9,0,12
85048,#NAME?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449,12613,27017,1548,356,2333,68,900,16411,17038,98382,39.1,8940,24475,43.12195122,711,3,240,4,1
85024,0X4D58d_nShvVeN5FeYiHA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85024,22898,9452,19856,554,187,813,52,704,11107,11791,68557,34.7,5438,17437,22,1,2.5,3,0,3
85004,lcarrupLCJ-a9LGkTUtMIw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,96,3,13,1,4
85034,AE80fzfVnsyeHiiVhwSGMw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,166,2.5,83,2,5
85031,n2sA7raIheUCgBq14Vlt5w,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85031,30493,7612,14552,1586,559,258,39,12343,15278,15215,23832,25.1,11373,19093,48,46,3,19,1,14
85007,#NAME?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85007,14040,4811,7374,1880,440,313,17,3479,7490,6550,27557,35,3652,8906,60,10,3.5,46,0,37
85037,Y92gs-2nwUuioEdtkrOfdw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85037,44771,12774,23343,3556,763,1349,70,13683,22244,22527,50224,26.8,15662,29079,29,72,4,33,1,1
85016,cRCYeQOWjveBc0-SHwXCPg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,9,2.5,16,0,7
85051,pxqP6-_odivOQCVFnuAEyQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,9,4,10,0,52
85050,SJslQXs9j3K6wDixajyp-g,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85050,25736,10198,22740,458,105,1266,14,520,12307,13429,82529,37.6,6602,19024,22,177,3,90,2,13
85050,LcYrqMhUO_TITSXFk_SjJA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85050,25736,10198,22740,458,105,1266,14,520,12307,13429,82529,37.6,6602,19024,22,1010,3.5,130,5,8
85031,XiHEGZlZGF8xrjxC6iM3sg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85031,30493,7612,14552,1586,559,258,39,12343,15278,15215,23832,25.1,11373,19093,48,67,2,21,1,2
85020,SxqNnm4piAlFNNiBaXM0kg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850,15114,25739,1197,677,697,42,3480,16163,16687,48257,41.2,6686,25754,52,14,4.5,107,0,1
85020,rjlAUHT8B6KhKAmkZqS1xw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850,15114,25739,1197,677,697,42,3480,16163,16687,48257,41.2,6686,25754,52,635,4.5,258,4,1
85032,gQg_z_bqR9Lp9oLuv659YA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,474,4.5,159,3,2
85033,TH_Vr8_LCnAXFDUqSkF-HA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85033,53037,13573,28819,2716,920,444,67,18109,26504,26533,35571,25,20177,32843,43,533,4,297,4,1
85027,lZ5rd3YxWTcCPJi45hvw7w,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140,15117,29276,1124,549,2271,90,2639,18850,18290,50427,32.8,8594,28479,26,130,3,64,2,24
85027,V_6gs6mUnUwrTQFVvWKW1A,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140,15117,29276,1124,549,2271,90,2639,18850,18290,50427,32.8,8594,28479,26,146,3,97,2,23
85033,e69v6hfCkr25M5DaLSS8CQ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85033,53037,13573,28819,2716,920,444,67,18109,26504,26533,35571,25,20177,32843,43,51,1.5,51,1,14
85031,XOqoNwn1igQRhb3mCGo7BA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85031,30493,7612,14552,1586,559,258,39,12343,15278,15215,23832,25.1,11373,19093,48,26,3,44,0,15
85054,Bkkwt8E9MHvgCHn4lUFtow,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384,2967,4636,173,34,293,5,104,2663,2721,76413,35.2,738,4633,14,595,3.5,318,4,80
85015,j2yf3agvS7Y8m1GtBt5Wlg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644,13420,22310,3153,1893,1962,113,6497,19013,18631,30661,30.5,11365,26089,53,12,5,3,0,4
85053,pTr0UQn7oWW4wxF6qPEXdw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053,28480,10854,22679,1214,481,617,46,2445,14379,14101,47387,35,6983,21355,46,1,5,8,0,7
85012,eZQbDYQTZk0_cBroVxnPWg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85012,6390,3139,5013,364,185,168,5,464,3338,3052,55542,41.9,1014,5113,66,242,3.5,191,2,7
85032,KAmYlUNaGwEpEOLa1KJ33Q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,34,3.5,13,1,1
85004,9enpsB9cGGzX0Log6Y8OrQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,57,4,18,1,2
85004,_8c3Ky90nE50rN4Mb_Sxtw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,112,3.5,68,2,22
85034,xceERetY6Q9Pu_BQ32xpeA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,223,2.5,81,2,1
85022,yf9UrzkDq92Up104fJO0LQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,4,5,18,0,12
85022,lRL7x-HMBscWyELxEVq85w,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,730,4,296,4,5
85016,6xHAfmlqlpjm9retP20woQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,492,2.5,98,3,6
85021,LGEIsxeJQATo9J1IA-TEdA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85021,37743,15001,24772,2617,1748,1408,70,5722,18978,18765,37595,33.1,9712,27481,51,827,3.5,269,4,27
85014,BOD0yRkakyxXzJmbVVAxSA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,448,3.5,422,3,2
85014,hNsRj2nXuALlJS4Op-8MmA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,1148,3.5,246,5,4
85034,kJc7XtQXYit7WNV8m4YDGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582,1629,2850,636,202,59,3,1627,3014,2568,24046,31.7,1713,3201,61,10,4,9,0,1
85015,QGEolvoyxVoWd_d60DcdRA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644,13420,22310,3153,1893,1962,113,6497,19013,18631,30661,30.5,11365,26089,53,24,3,18,0,1
85033,bEv2oci0MMyb3RKwOiYYhw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85033,53037,13573,28819,2716,920,444,67,18109,26504,26533,35571,25,20177,32843,43,31,2.5,9,1,1
85022,X_irZWSbhRYz-VbPGMobTA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395,20596,37995,1738,714,1446,54,3100,22366,24029,48600,38.2,9625,36653,42,93,3.5,25,1,5
85012,9oAPccHCF0Ke1MTDNfAfbA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85012,6390,3139,5013,364,185,168,5,464,3338,3052,55542,41.9,1014,5113,66,158,4,16,2,2
85016,Tp07u-0AOFRfQhtNpAXaQA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,631,4,256,4,9
85015,O7ZvoH_ONGNKbXvHDSZlwg,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644,13420,22310,3153,1893,1962,113,6497,19013,18631,30661,30.5,11365,26089,53,23,2.5,14,0,25
85016,b1m_PK-ggGR3CmBjdIyqkQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,211,4,99,2,4
85044,OH3baEaklANPe1farAKgRg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85044,37993,16978,29788,2490,857,1890,78,1499,18647,19346,70860,37.9,7969,29958,36,56,2,28,1,5
85016,aD-YA02i2xAqLBDon1tzIQ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,513,4,296,4,29
85018,AfuYockOIOH9WsDJHRvVlA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,193,3,27,2,1
85032,vtGwb-yl69LT96mHVllWeA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,282,4,67,2,14
85019,sByhyN_S2FgNnPl5pqY0Ow,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85019,25042,6908,12788,1311,648,843,42,8360,12608,12434,30202,27.9,8680,16342,48,66,4,56,1,17
85016,pdWnWH3SnjTTkRZx0y2wSw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,9,2,10,0,7
85007,JzNkCTqm4ukh4djWRNd2rg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85007,14040,4811,7374,1880,440,313,17,3479,7490,6550,27557,35,3652,8906,60,20,3.5,6,0,7
85029,6kZ5oQALI1NsP-y6H3cKWQ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233,16370,31121,2082,1096,1086,84,6160,21328,21905,42224,33.2,11210,31624,41,17,2,15,0,9
85008,TxWfwR6Rz7sHZAQmsWNriw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145,19676,30274,5360,2249,894,141,14909,29146,26999,34677,27.5,17187,38019,51,16,3.5,8,0,1
