,zipcode,business_id,Mexican,American (Traditional),Pizza,American (New),Burgers,Italian,Chinese,Salad,Sports Bars,Seafood,Japanese,Barbeque,Mediterranean,Sushi Bars,Asian Fusion,Steakhouses,Greek,Tex-Mex,Thai,Vietnamese,Indian,Middle Eastern,Southern,Latin American,Hawaiian,Korean,French,Caribbean,Pakistani,Ramen,New Mexican Cuisine,Modern European,Spanish,African,Cantonese,Persian/Iranian,Filipino,Cuban,Mongolian,Lebanese,Polish,Taiwanese,German,Turkish,Ethiopian,Brazilian,Afghan,zipcode,total_pop,occupied_housing_units,white_pop,afam_pop,amindian_pop,asian_pop,hawaiian_pop,other_race,male,female,median_income,median_age,under_18,above_18,walkscore
621,85032,--g-a85VwrdZJNf0R95GcQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,1809.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,48.0
622,85051,BaVtTt9pBoI8rrN35tsj_g,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,1545.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,50.0
623,85051,D3E-h3moTngDIoNHeHAjOg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,1545.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,50.0
624,85008,pr4ZaLR1Zxi7InMCPYMm-A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145.0,19676.0,30274.0,5360.0,2249.0,894.0,141.0,14909.0,29146.0,26999.0,34677.0,27.5,17187.0,38019.0,51.0
625,85020,aFqPf3gy0C7SvkB3iklE7g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850.0,15114.0,25739.0,1197.0,677.0,697.0,42.0,3480.0,16163.0,16687.0,48257.0,41.2,6686.0,25754.0,52.0
626,85034,dMnaB67cC4AIWtQvnbYjTQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582.0,1629.0,2850.0,636.0,202.0,59.0,3.0,1627.0,3014.0,2568.0,24046.0,31.7,1713.0,3201.0,61.0
627,85051,gJ7WFBtT3uSkI5eP9NlKrQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,1545.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,50.0
628,85023,XLeEhsUbkiUMv8yxvageyw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274.0,12451.0,23674.0,1211.0,507.0,1051.0,58.0,3705.0,15535.0,15739.0,51483.0,34.8,7731.0,23472.0,36.0
629,85021,OPDaiIcc_hpD6qVtIjo_6w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85021,37743.0,15001.0,24772.0,2617.0,1748.0,1408.0,70.0,5722.0,18978.0,18765.0,37595.0,33.1,9712.0,27481.0,51.0
630,85014,cLL_FCIItPh1DH-h78cb4w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782.0,11766.0,16713.0,1597.0,1477.0,499.0,34.0,3476.0,12685.0,12097.0,43682.0,36.2,5299.0,19202.0,60.0
631,85015,A2Sq5rBHCvO38tHXqAiAkw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644.0,13420.0,22310.0,3153.0,1893.0,1962.0,113.0,6497.0,19013.0,18631.0,30661.0,30.5,11365.0,26089.0,53.0
632,85015,p3PXnVEnHQJ2hAJyL8DutA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644.0,13420.0,22310.0,3153.0,1893.0,1962.0,113.0,6497.0,19013.0,18631.0,30661.0,30.5,11365.0,26089.0,53.0
633,85048,GLObol9ZkKPQOQ1LMsqkew,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449.0,12613.0,27017.0,1548.0,356.0,2333.0,68.0,900.0,16411.0,17038.0,98382.0,39.1,8940.0,24475.0,43.1219512195122
634,85029,L98yev_7So-Tgx82IsjVeA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233.0,16370.0,31121.0,2082.0,1096.0,1086.0,84.0,6160.0,21328.0,21905.0,42224.0,33.2,11210.0,31624.0,41.0
635,85048,Rpdq7PHGvpSWQcYwuHlgUA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449.0,12613.0,27017.0,1548.0,356.0,2333.0,68.0,900.0,16411.0,17038.0,98382.0,39.1,8940.0,24475.0,43.1219512195122
636,85020,Ogdm8WERpk5ew4Yxk9sqdQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850.0,15114.0,25739.0,1197.0,677.0,697.0,42.0,3480.0,16163.0,16687.0,48257.0,41.2,6686.0,25754.0,52.0
637,85042,RdK6dhy4lOb2taNp-WrHjQ,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85042,40962.0,13247.0,19377.0,7076.0,1055.0,974.0,102.0,10711.0,20390.0,20572.0,46676.0,30.8,12063.0,28422.0,35.0
638,85008,aKpFO1C0-1MlirhCffUt-w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145.0,19676.0,30274.0,5360.0,2249.0,894.0,141.0,14909.0,29146.0,26999.0,34677.0,27.5,17187.0,38019.0,51.0
639,85003,VrIskBdLuRxS0HsSimJOhA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369.0,3900.0,5931.0,1024.0,252.0,114.0,22.0,1696.0,5844.0,3525.0,45615.0,31.7,1474.0,5987.0,73.0
640,85009,ijrYGyXY_BNQLb3nNMQvPw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85009,52520.0,12153.0,24795.0,2534.0,1385.0,249.0,39.0,21650.0,28808.0,23712.0,23302.0,25.6,17094.0,28366.0,46.0
641,85012,J07TDs6qnTIaxm48EL1cKQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85012,6390.0,3139.0,5013.0,364.0,185.0,168.0,5.0,464.0,3338.0,3052.0,55542.0,41.9,1014.0,5113.0,66.0
642,85048,7jOuytjEa6Q9F_Sy9UR5Hw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449.0,12613.0,27017.0,1548.0,356.0,2333.0,68.0,900.0,16411.0,17038.0,98382.0,39.1,8940.0,24475.0,43.1219512195122
643,85020,rT8DwZu7pvuWKRM1nwVuug,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850.0,15114.0,25739.0,1197.0,677.0,697.0,42.0,3480.0,16163.0,16687.0,48257.0,41.2,6686.0,25754.0,52.0
644,85033,dC2Uku3Q41gSTjc2WnZZAA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85033,53037.0,13573.0,28819.0,2716.0,920.0,444.0,67.0,18109.0,26504.0,26533.0,35571.0,25.0,20177.0,32843.0,43.0
645,85015,fYjSmncFNMdDdBK3uJpKEQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644.0,13420.0,22310.0,3153.0,1893.0,1962.0,113.0,6497.0,19013.0,18631.0,30661.0,30.5,11365.0,26089.0,53.0
646,85008,vh3ymzbLEkqPHw0-IouMEw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145.0,19676.0,30274.0,5360.0,2249.0,894.0,141.0,14909.0,29146.0,26999.0,34677.0,27.5,17187.0,38019.0,51.0
647,85027,fyFmamI9xY0_OOgH6tO3pg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140.0,15117.0,29276.0,1124.0,549.0,2271.0,90.0,2639.0,18850.0,18290.0,50427.0,32.8,8594.0,28479.0,26.0
648,85016,qraqnnpchUfx-vMiTfgcNw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
649,85022,4j0WfdS_lHG9uSH7cd1PFg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395.0,20596.0,37995.0,1738.0,714.0,1446.0,54.0,3100.0,22366.0,24029.0,48600.0,38.2,9625.0,36653.0,42.0
650,85045,F-TlMLvO9VBf42ZLnrI-zw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85045,7238.0,2493.0,6010.0,262.0,42.0,581.0,1.0,136.0,3538.0,3700.0,120804.0,38.9,2240.0,4998.0,3.0
651,85044,rBqek2924sBTjW1qE2ci2Q,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85044,37993.0,16978.0,29788.0,2490.0,857.0,1890.0,78.0,1499.0,18647.0,19346.0,70860.0,37.9,7969.0,29958.0,36.0
652,85029,nsEO3MRzYLKfgtID7gvArw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233.0,16370.0,31121.0,2082.0,1096.0,1086.0,84.0,6160.0,21328.0,21905.0,42224.0,33.2,11210.0,31624.0,41.0
653,85034,E25-2ssHwsajyGtsllMXaA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582.0,1629.0,2850.0,636.0,202.0,59.0,3.0,1627.0,3014.0,2568.0,24046.0,31.7,1713.0,3201.0,61.0
654,85042,-voRkfS42YKYsrJ9DV0FxQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85042,40962.0,13247.0,19377.0,7076.0,1055.0,974.0,102.0,10711.0,20390.0,20572.0,46676.0,30.8,12063.0,28422.0,35.0
655,85008,sU1sSEOHvd4ex72miOKMEQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145.0,19676.0,30274.0,5360.0,2249.0,894.0,141.0,14909.0,29146.0,26999.0,34677.0,27.5,17187.0,38019.0,51.0
656,85054,SDNa5bY5c3j4OsBdxeAwPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384.0,2967.0,4636.0,173.0,34.0,293.0,5.0,104.0,2663.0,2721.0,76413.0,35.2,738.0,4633.0,14.0
657,85013,333W59XcrXZsJlnBAAx5mQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314.0,9168.0,14167.0,1348.0,768.0,607.0,37.0,1728.0,9859.0,9455.0,50182.0,38.9,3718.0,15358.0,62.0
658,85013,My2gfKUwiCGKg8flMw9yBw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314.0,9168.0,14167.0,1348.0,768.0,607.0,37.0,1728.0,9859.0,9455.0,50182.0,38.9,3718.0,15358.0,62.0
659,85016,UmJU-v1Hoh8myeQmCwFI2A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
660,85016,PepLYiTk-2j6Nb8JFVT9gQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
661,85014,AueEbb9kao4lt6CYt06hqw,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782.0,11766.0,16713.0,1597.0,1477.0,499.0,34.0,3476.0,12685.0,12097.0,43682.0,36.2,5299.0,19202.0,60.0
662,85054,LuZKuFPkQE35MhYmFoL7-g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384.0,2967.0,4636.0,173.0,34.0,293.0,5.0,104.0,2663.0,2721.0,76413.0,35.2,738.0,4633.0,14.0
663,85042,omKjpmCjeuby5VSkndApPQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85042,40962.0,13247.0,19377.0,7076.0,1055.0,974.0,102.0,10711.0,20390.0,20572.0,46676.0,30.8,12063.0,28422.0,35.0
664,85029,SZxNQQiFzvS9qgodVWNcog,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233.0,16370.0,31121.0,2082.0,1096.0,1086.0,84.0,6160.0,21328.0,21905.0,42224.0,33.2,11210.0,31624.0,41.0
665,85016,RCPHBbYAXRghejIdSVW4Rw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
666,85003,Ns20WGWn6s6niKAGIQB4UQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369.0,3900.0,5931.0,1024.0,252.0,114.0,22.0,1696.0,5844.0,3525.0,45615.0,31.7,1474.0,5987.0,73.0
667,85043,dS0Zq96XZpRD0MdtmyYnCA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85043,30560.0,8240.0,14633.0,2844.0,648.0,672.0,35.0,10539.0,15068.0,15492.0,43895.0,25.7,11558.0,19001.0,21.0
668,85048,sIw0l34tfVuXGJx7sMK8LA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449.0,12613.0,27017.0,1548.0,356.0,2333.0,68.0,900.0,16411.0,17038.0,98382.0,39.1,8940.0,24475.0,43.1219512195122
669,85013,eZhrK4eAn47tNEDXwFr8OA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314.0,9168.0,14167.0,1348.0,768.0,607.0,37.0,1728.0,9859.0,9455.0,50182.0,38.9,3718.0,15358.0,62.0
670,85020,J7duBvni2oJVVGQxX0fJ0Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850.0,15114.0,25739.0,1197.0,677.0,697.0,42.0,3480.0,16163.0,16687.0,48257.0,41.2,6686.0,25754.0,52.0
671,85022,uTlDVK8-7VwpLhHnCRTCLg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395.0,20596.0,37995.0,1738.0,714.0,1446.0,54.0,3100.0,22366.0,24029.0,48600.0,38.2,9625.0,36653.0,42.0
672,85029,67sq73gTdgHN0atGtIgDtA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233.0,16370.0,31121.0,2082.0,1096.0,1086.0,84.0,6160.0,21328.0,21905.0,42224.0,33.2,11210.0,31624.0,41.0
673,85009,zc1sur_MxkKkD6P8gYXQbg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85009,52520.0,12153.0,24795.0,2534.0,1385.0,249.0,39.0,21650.0,28808.0,23712.0,23302.0,25.6,17094.0,28366.0,46.0
674,85051,VyVIneSU7XAWgMBllI6LnQ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,1545.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,50.0
675,85032,2G8YLx7J8du260jFNjIjZQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,1809.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,48.0
676,85034,sWtltZRuYgnINItStEesGg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582.0,1629.0,2850.0,636.0,202.0,59.0,3.0,1627.0,3014.0,2568.0,24046.0,31.7,1713.0,3201.0,61.0
677,85032,s7LncUuPc9yaZ7wDsIALGg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,1809.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,48.0
678,85016,1ku0t5u7dCAE0g-pZDQdAw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
679,85016,l-Cu_WkJt5R1v71ecYeqsA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
680,85041,bP2TCP9CFqIdM0fCsqxHow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85041,54947.0,15395.0,25122.0,7831.0,1333.0,1501.0,111.0,16570.0,27099.0,27848.0,47199.0,28.0,18853.0,36072.0,38.0
681,85016,nn4ZkIZTCd7jJhxs-P9tHA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
682,85050,SyZrGn035h1QgA9CY0eq2Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85050,25736.0,10198.0,22740.0,458.0,105.0,1266.0,14.0,520.0,12307.0,13429.0,82529.0,37.6,6602.0,19024.0,22.0
683,85040,IP-wtj3oAlz4uy-foRFEqQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352.0,8666.0,10315.0,6054.0,732.0,439.0,153.0,10354.0,14881.0,14471.0,32133.0,27.5,10096.0,19186.0,44.0
684,85008,urIrpc65a9q1UgendPq0QA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145.0,19676.0,30274.0,5360.0,2249.0,894.0,141.0,14909.0,29146.0,26999.0,34677.0,27.5,17187.0,38019.0,51.0
685,85018,Gra55w4glYeli9KmK_Id8w,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065.0,16763.0,29523.0,1194.0,741.0,721.0,44.0,2739.0,17821.0,18244.0,56653.0,40.2,7651.0,28347.0,52.0
686,85033,ySkrz264l39YRcZ2-48C1g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85033,53037.0,13573.0,28819.0,2716.0,920.0,444.0,67.0,18109.0,26504.0,26533.0,35571.0,25.0,20177.0,32843.0,43.0
687,85034,3nzK3K-Dfo1L6mpB8FTKkw,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582.0,1629.0,2850.0,636.0,202.0,59.0,3.0,1627.0,3014.0,2568.0,24046.0,31.7,1713.0,3201.0,61.0
688,85032,fofvWyHAEq6Yew-Je4bcgw,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,1809.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,48.0
689,85034,89N3YfIoe50feyqS0qwMXg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582.0,1629.0,2850.0,636.0,202.0,59.0,3.0,1627.0,3014.0,2568.0,24046.0,31.7,1713.0,3201.0,61.0
690,85034,ptUbbnxWgfgO9-0dFDnWmA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582.0,1629.0,2850.0,636.0,202.0,59.0,3.0,1627.0,3014.0,2568.0,24046.0,31.7,1713.0,3201.0,61.0
